metsig,met,met_noJVT,dmet,dphi_met_phterm,dphi_ph_centraljet1,dphi_phterm_jetterm,jetterm,dphi_met_central_jet,BDTScore,weights,label,metsigres,ph_pt,ph_eta,dphi_met_jetterm,failJVT_jet_pt1,n_jet_central,dphi_jj
9.462805,123365.24,123365.24,0.0,2.092531,2.5459309220314026,2.554831027984619,167696.67,2.688192729149954,0.2573376,0.082873635,1,7.670559884904783e-05,1.003723110132414e-05,0.957608674938682,2.163097125317419,-999.0,0.5,16.110065948922987
9.077239,108956.45,108956.45,0.0,1.3757324,1.876269165669577,1.7934569120407104,94883.11,2.6410558819770813,0.19213642,0.12029738,1,8.331070753367898e-05,1.958808835810567e-05,1.7495506366667253,2.3939218540191636,-999.0,0.5,4.839222319266302
8.294715,111200.21,111200.21,0.0,1.8674425,2.490800503884451,2.3052520751953125,136980.55,2.518234670162201,0.25585783,0.118203014,1,7.459261986586456e-05,1.6001340016218318e-05,1.5641731764947318,2.284098308765218,-999.0,0.5,1.768605459319699
9.458201,132865.86,132865.86,0.0,1.9845673,2.529393196105957,2.407651424407959,183594.7,2.596766710281372,0.27099836,0.13209209,1,7.118609379657683e-05,1.1946907465347697e-05,11.091525448994933,2.3635955464893765,-999.0,0.5,3.1444240466531537
10.391776,128583.15,128583.15,0.0,1.7558825,2.234183575958013,2.234183549880981,138614.58,2.663291875516073,0.22636966,0.11341982,1,8.081755687070863e-05,1.572732467748565e-05,3.461618970807371,2.0907343602104365,-999.0,1.0,-999.0
11.403103,183621.39,203307.72,19686.328,1.8637767,2.157051593065262,2.1570515632629395,209393.3,2.848317686711447,0.20800799,0.11835959,1,6.21011668995564e-05,1.5145172536834575e-05,0.9641872879812414,3.409770043166763,3.5688505150715624e-05,1.0,-999.0
9.019642,108835.44,104174.64,-4660.797,1.6906953,2.2335162798510955,2.233516216278076,128383.99,2.598771572113037,0.13448964,0.11471647,1,8.287412779124206e-05,1.1167422217229144e-05,0.6148908107642785,1.8422277481144778,4.241920363744671e-05,1.0,-999.0
9.527534,122087.17,122087.17,0.0,1.8480097,2.2940080801593226,2.294008255004883,154403.83,2.695594310760498,0.29078063,0.11944469,1,7.803877325233533e-05,1.4066377265020817e-05,15.670856844842218,2.242160357907105,-999.0,1.0,-999.0
9.793636,134825.06,130680.86,-4144.203,1.5895547,1.8797162771224976,1.8797162771224976,153575.05,2.851430956517355,0.16447721,0.14756094,1,7.263958222361239e-05,1.9077314249914343e-05,4.58185971179461,3.446352817804455,4.339133817361451e-05,1.0,-999.0
9.841267,195826.95,195826.95,0.0,1.548138,2.26936424523592,1.799030065536499,185767.31,2.4203664700137537,0.19749926,0.04873026,1,5.0254918071919814e-05,1.888413281512755e-05,0.9430850083623348,3.985778529980083,2.7925666239854858e-05,0.5,0.7643581255776349
8.377268,159647.78,159647.78,0.0,2.5081668,2.86851666867733,2.7740461826324463,298249.4,2.781242970620291,0.32501966,0.116320215,1,5.2473435061133126e-05,6.4563464465173055e-06,3.9888389096237598,3.7611038227943685,-999.0,0.5,2.4284875567850865
8.127087,133578.81,133578.81,0.0,1.4532349,1.862494945526123,1.965528964996338,144177.11,2.732332706451416,0.17616527,0.10728245,1,6.0841136006222346e-05,1.517696416096506e-05,5.952818201051196,1.9520041438686602,-999.0,0.3333333333333333,0.5578536348166944
9.49087,281513.94,281513.94,0.0,2.3414638,1.7439611554145813,2.547703266143799,364639.28,2.5440900921821594,0.3337961,0.10650798,1,3.371367983129675e-05,8.665179375278693e-06,3.3307553287089124,4.8487332894331665,-999.0,0.5,0.5877733012001453
9.220853,123444.92,146878.42,23433.5,2.160139,2.7840927282916472,2.651750087738037,184872.67,2.51763916015625,0.22841953,0.11763461,1,7.4696087762525e-05,9.829917846461598e-06,0.8851052801752084,2.0341293336539015,3.938726342063305e-05,0.5,0.7489087686682423
10.434863,150126.05,150126.05,0.0,1.930767,2.089185778294699,2.336291790008545,186402.27,2.98317402601242,0.28351104,0.11504828,1,6.950734376365168e-05,1.3143100102450464e-05,0.608086899023157,2.4659412147290216,-999.0,0.3333333333333333,1.994731513094411
11.33553,184109.66,184109.66,0.0,2.0662916,2.2746733129024506,2.290755033493042,215753.6,2.9332107941256926,0.25322315,0.11527134,1,6.156945086391483e-05,1.8059996609055038e-05,3.5365338445935275,4.455066859663085,-999.0,1.0,-999.0
10.141308,166767.6,166767.6,0.0,2.238829,2.5396143833743494,2.600029468536377,253423.45,2.840807169675827,0.31570673,0.120489225,1,6.081102323850686e-05,8.614273506629545e-06,2.981522609929484,2.7685446746548092,-999.0,0.5,1.753067017979129
11.902079,179721.33,179721.33,0.0,1.7070326,2.0067561864852905,2.006756067276001,202172.47,2.841868940983908,0.26259905,0.12393681,1,6.622518749178394e-05,1.6871634530701987e-05,1.9269552911687253,3.336406332746615,-999.0,1.0,-999.0
9.167171,103719.48,103719.48,0.0,1.4855577,2.041932225227356,2.041932344436645,92055.06,2.585218071937561,0.25086576,0.12871717,1,8.838427360942814e-05,1.775115955899587e-05,0.897875303796109,1.797349209195813,-999.0,1.0,-999.0
9.528894,132098.88,132098.88,0.0,2.1818469,2.6682528257369995,2.66825270652771,222991.67,2.655186835919516,0.21050963,0.12539683,1,7.213456269864056e-05,8.073304311418994e-06,4.42608386826983,2.05589632837843,-999.0,1.0,-999.0
11.815826,187660.17,187660.17,0.0,1.7970043,2.1801523864269257,2.0935094356536865,223012.27,2.7584445774555206,0.30102003,0.111064896,1,6.296395382903637e-05,1.4952016735493291e-05,4.9355771454151816,3.3726223263436967,-999.0,0.5,1.064935032785352
7.3792424,110523.6,110523.6,0.0,1.3752005,1.7416556517230437,1.8913512229919436,127962.73,2.7751375203952198,0.23664796,0.17092462,1,6.67662106356437e-05,1.609143669254679e-05,3.9384148494623625,1.9374183923387447,-999.0,0.5,0.4655075473570211
9.00896,108538.805,108538.805,0.0,1.6047916,2.1398800055133265,2.139879941940308,122407.516,2.60650435090065,0.19081803,0.12689659,1,8.30022029614688e-05,1.5516725742462137e-05,1.197887348373815,1.8688504283919918,-999.0,1.0,-999.0
9.773415,119361.734,107546.14,-11815.594,2.1685708,2.768398344516754,2.7683985233306885,210645.36,2.54176521698107,0.22216898,0.05520542,1,8.188063441115543e-05,8.079245766858984e-06,0.746097110059993,1.6671460589748928,3.60880243300949e-05,1.0,-999.0
10.809018,191650.33,191650.33,0.0,2.066066,2.225247383117676,2.302498817443848,230383.77,2.982411686574118,0.25513482,0.12191838,1,5.63996833496178e-05,1.5808718552546143e-05,1.1903317068799601,4.229534968907256,-999.0,0.5,1.012612558672468
9.792793,128013.125,128013.125,0.0,2.0098999,2.559263825416565,2.5592637062072754,193691.9,2.592228714619772,0.31118235,0.12641436,1,7.649835218724471e-05,1.0570023392518771e-05,0.7947783696933841,1.8202874209527282,-999.0,1.0,-999.0
9.024729,120288.35,120288.35,0.0,1.6889399,2.159307662640707,2.121347427368164,136055.12,2.67122495174408,0.17985083,0.11931634,1,7.502579011535215e-05,1.5912461096021678e-05,1.4952472817525853,2.312633665320715,-999.0,0.5,5.241415679494538
8.669528,121830.21,125357.9,3527.6875,1.8482994,2.162975490093231,2.235636711120605,144766.97,2.8269164005862635,0.2512819,0.116211265,1,7.116074272459683e-05,1.576372645791888e-05,1.037262192083532,2.5817301662753165,3.307197430514296e-05,0.5,2.2018886887873768
12.29588,227732.73,227732.73,0.0,2.1452432,2.2562663555145264,2.375702381134033,285505.12,3.030569497738974,0.27771023,0.11843131,1,5.399259005694058e-05,1.0273196132059471e-05,1.4649079684752977,4.339161201565176,-999.0,0.3333333333333333,14.737423895981006
8.477959,101867.84,107224.96,5357.117,1.4522707,1.9555384556399744,2.061073541641236,120638.16,2.6383249759674072,0.18868315,0.12387451,1,8.322507831271806e-05,1.5690958414723643e-05,0.996310661620021,1.642567855526381,3.837200762044089e-05,0.5,4.441598902070588
11.094408,172624.08,172624.08,0.0,1.917308,2.2244155406951904,2.2244155406951904,198631.64,2.8344850540161133,0.25868285,0.08313509,1,6.426917782625958e-05,1.6191656623926575e-05,1.2962942318277049,3.256186495161248,-999.0,1.0,-999.0
7.7832174,132163.64,117957.72,-14205.922,1.8952575,2.574680238962173,2.2863268852233887,170150.75,2.46217000881304,0.16804987,0.08260039,1,5.889076187685329e-05,1.3859509615901015e-05,21.600964094229454,2.557091784116682,4.8096618591653976e-05,0.3333333333333333,1.6247086563114814
7.533621,117276.984,117276.984,0.0,1.610203,2.499668423329489,2.18578839302063,148790.88,2.252127170562744,0.18464038,0.11831199,1,6.423784653668395e-05,1.4706645800877604e-05,1.01993909535686,1.7373613944773392,-999.0,0.3333333333333333,1.77417197561346
8.717701,100399.06,100399.06,0.0,1.6360521,2.0599434971809387,2.211617946624756,115612.67,2.7177012006389067,0.3099559,0.08753613,1,8.683050425078733e-05,1.4566167105399619e-05,1.5642000899727893,1.7374207675081956,-999.0,0.5,1.6095906742642967
8.688338,106735.2,106735.2,0.0,1.4841694,1.874709129333496,2.0530829429626465,117791.36,2.7510528564453125,0.31721625,0.00031217214,1,8.140086989853626e-05,1.3349468390795007e-05,0.827493162423999,1.757735844944906,-999.0,0.5,1.4471624622949144
7.9045014,103135.44,103135.44,0.0,2.026468,2.564862936735153,2.5408053398132324,163442.66,2.6031978766070765,0.26690057,0.089309976,1,7.664195423494315e-05,1.0816561713568359e-05,14.171521381126997,1.9442494206844059,-999.0,0.5,6.381285353927221
8.6230545,106048.5,147573.5,41525.0,1.4410815,1.9130551218986511,1.9065477848052976,103933.64,2.6696192065822046,0.19144917,0.11822602,1,8.13123686195404e-05,1.709316681853945e-05,1.036965002534861,2.1483834253526726,3.257926544828274e-05,0.5,53.969633022807756
9.989487,163068.84,163068.84,0.0,2.3049479,2.6855862736701965,2.685586214065552,295087.3,2.760953966771261,0.25864083,0.07121948,1,6.12593225968611e-05,6.537789830847109e-06,1.5716667462977818,2.6271629049436362,-999.0,1.0,-999.0
7.882434,122822.586,122822.586,0.0,1.7955835,2.224905490875244,2.3457999229431152,167996.47,2.712270800267355,0.29568532,0.11888274,1,6.417739659256531e-05,1.1154295586156002e-05,1.3705804092799805,1.8174668043317486,-999.0,0.3333333333333333,2.997535109855202
8.22779,103659.04,103659.04,0.0,1.8540745,2.3478375116931365,2.3478376865386963,164518.3,2.6478294730186462,0.23848037,0.12367358,1,7.937358997778254e-05,1.1293316857889812e-05,1.7704523541173818,2.0252623998042485,-999.0,1.0,-999.0
14.698322,515468.66,515468.66,0.0,2.6088977,2.716765109692709,2.695026159286499,605461.2,3.0337251424789424,0.32616073,0.124252796,1,2.8514481079216077e-05,9.275259081174285e-06,1.5179121603965637,11.61058032257925,-999.0,1.0,-999.0
9.335389,153445.81,153445.81,0.0,2.0994232,1.9824295679675503,2.427453994750977,191183.77,3.024599019681113,0.23214994,0.10984467,1,6.0838345094805e-05,1.19798039672798e-05,1.5977275457208113,3.048494828464184,-999.0,0.25,0.5012686471956117
9.788425,139133.11,139133.11,0.0,2.182114,2.592231512069702,2.592231512069702,217933.94,2.7314751783954065,0.289358,0.041847352,1,7.03529551477398e-05,8.954947747432147e-06,1.9537899754709482,2.4383262690556737,-999.0,1.0,-999.0
10.340975,148957.3,148957.3,0.0,1.5227422,1.6953182220458984,1.7768843173980713,135634.33,2.9690164367305205,0.16871372,0.11091287,1,6.94224124704868e-05,1.92112579816053e-05,1.437030611913501,3.9348073875954674,-999.0,0.5,2.9977798810588028
8.156882,261376.58,261376.58,0.0,2.7955503,2.9398773352252405,3.0276131629943848,747390.0,2.997265547513962,0.28815037,0.122576825,1,3.1207396053000896e-05,1.9903083923144637e-06,1.3352949706649049,4.309174471866767,-999.0,0.3333333333333333,1.0701113215261375
14.893401,310617.22,310617.22,0.0,2.2448034,2.3885901610003875,2.388590097427368,352120.75,2.9978059232234955,0.24544796,0.13293588,1,4.7947763788218565e-05,1.597584656490223e-05,13.56897946755596,6.954739023430751,-999.0,1.0,-999.0
9.958678,210367.16,210367.16,0.0,2.6089692,2.8202629725085657,2.873654842376709,407361.62,2.930298805236817,0.28348714,0.12678501,1,4.73395100663681e-05,4.468307590072814e-06,6.447861495808439,3.778067247470128,-999.0,1.0,-999.0
10.037214,181825.31,181825.31,0.0,2.4624398,2.574211567640305,2.7859537601470947,314170.22,3.029821012412207,0.28058252,0.12918466,1,5.520251401081208e-05,6.5092415282058774e-06,0.7458707291162349,3.0910561992179146,-999.0,0.5,2.00405165123691
8.458527,182948.44,182948.44,0.0,2.1550179,2.5231391827212737,2.44974946975708,250876.75,2.7734713554382324,0.28329113,0.124897696,1,4.6234485498253096e-05,1.023767269034265e-05,1.1067363789582234,3.3929179790789266,-999.0,0.3333333333333333,0.725519333031409
9.199027,192979.28,192979.28,0.0,2.3283942,2.68018097082247,2.623532772064209,275703.38,2.7898059040308,0.3146932,0.12335777,1,4.766847074349992e-05,8.564392066906401e-06,6.385572896359214,3.38824103438878,-999.0,0.3333333333333333,25.397551257675183
9.178681,116925.67,116925.67,0.0,1.7139981,2.237521529197693,2.2375216484069824,163944.45,2.618069473897116,0.18925557,0.0,1,7.850013867049497e-05,1.20787330471962e-05,3.6754567297116534,1.9101354166903861,4.953886285088415e-05,1.0,-999.0
8.14878,103787.3,103787.3,0.0,1.5446143,2.362032477055685,2.11199164390564,124699.4,2.324174553155899,0.23894988,0.11679012,1,7.851423431662467e-05,1.3396305794525183e-05,1.399991404052779,1.7624957046483085,-999.0,0.3333333333333333,0.6993850582074618
10.0918,129291.77,129291.77,0.0,1.5385983,2.058817450200217,2.0588173866271973,143379.0,2.621373474597931,0.25002617,0.11815917,1,7.805446437582539e-05,1.3060530202672001e-05,0.9460827443968248,1.922266588602207,-999.0,1.0,-999.0
8.764544,107917.695,107917.695,0.0,1.9567819,2.7374839822398584,2.561930656433105,186948.89,2.360890567302704,0.29075038,0.069970705,1,8.12150749797876e-05,7.905154962618341e-06,1.777882080193149,1.6524863162164274,-999.0,0.5,0.6950314446206431
8.986551,100088.04,100088.04,0.0,1.5600768,2.214618146419525,2.214617967605591,117601.125,2.48705130815506,0.22710203,0.122662045,1,8.978646623454236e-05,1.8109945734090906e-05,1.6653659048705691,1.527787721378162,-999.0,1.0,-999.0
11.658353,323122.4,323122.4,0.0,2.2886937,2.411809027194977,2.400416851043701,368359.34,3.018477443848745,0.20960999,0.087007605,1,3.6080298436023696e-05,1.5392974954090453e-05,1.4651182808302092,8.950750366602193,-999.0,0.5,5.022075053866051
8.791014,120931.15,120931.15,0.0,1.7914896,2.233178202305929,2.099771499633789,140196.92,2.699903964996338,0.12527224,0.11748903,1,7.269436729148929e-05,1.8131971743135238e-05,0.7903487042193478,3.2437849845063265,-999.0,0.5,3.5147859753927566
10.14145,113588.65,113588.65,0.0,1.5673288,2.2548974196063445,2.097700834274292,115390.24,2.454024076461792,0.18039905,0.11448871,1,8.928224662702833e-05,1.6063780146735565e-05,0.8091185066520464,1.8854691950531373,-999.0,0.5,0.47993343574699887
9.762105,129578.46,129578.46,0.0,2.171142,2.6781177818775177,2.5815792083740234,203258.25,2.6346170604228973,0.29321828,0.12474203,1,7.533740421508256e-05,1.1836246943881039e-05,1.467814195976739,2.436426525557026,-999.0,0.5,0.4086748891586856
8.975995,183322.2,183322.2,0.0,2.4582193,2.8860515356063843,2.7664635181427,287659.12,2.713760558758872,0.31414503,0.08253459,1,4.896294763212003e-05,7.135767248398198e-06,0.9754709061412624,3.2441839127134915,-999.0,0.3333333333333333,1.347776266075582
9.95705,127063.695,127063.695,0.0,1.4152213,1.314636468887329,1.980846047401428,130079.77,3.041007786989212,0.23819183,0.119613625,1,7.83626653932211e-05,1.3135310644185846e-05,0.7840641778483366,1.767956322757205,4.3229682851173205e-05,0.3333333333333333,0.7353181166931276
8.131779,117490.54,127444.03,9953.492,1.4505427,2.1973639875650406,1.9391515254974363,127813.08,2.394771401082174,0.19656268,0.1185091,1,6.92122038556873e-05,1.6156395981115887e-05,1.3652928361992651,2.0466269211964243,3.835759088857382e-05,0.3333333333333333,1.4967645607257318
9.394093,189726.38,205645.3,15918.922,2.3135717,2.865555703639984,2.64367413520813,273225.22,2.58960872888565,0.30739072,0.12166089,1,4.951389731312837e-05,8.36225209162921e-06,3.0847473249533914,3.029364796767757,4.843610964951366e-05,1.0,-999.0
7.85376,104665.66,113900.5,9234.844,1.8140113,2.205956757068634,2.3127517700195312,131261.11,2.7496473828898838,0.24622498,0.06260692,1,7.503664977566668e-05,1.54630494429305e-05,0.9439929902856513,2.0050520638164113,4.3479338991761685e-05,0.5,3.2509530186464772
7.8812933,237653.36,237653.36,0.0,2.7655237,2.7163026928901672,2.979417324066162,588199.6,3.0923715829849243,0.33080935,0.048720207,1,3.3162978429439145e-05,2.7194613465010375e-06,1.078996809190636,4.675226751639126,-999.0,0.3333333333333333,0.948838808630776
11.363841,321710.2,321710.2,0.0,2.6760356,2.9330613652812403,2.85644006729126,521011.9,2.884567081928253,0.32339022,0.11750382,1,3.532322481544145e-05,4.949937568912412e-06,51.815554863760326,5.543100837161987,-999.0,0.25,0.7988118462037017
10.050777,125245.33,125245.33,0.0,1.8951147,0.7736282348632814,2.410553455352783,162246.61,2.0201061964035034,0.17966604,0.11670332,1,8.024871967180199e-05,1.3460495531990415e-05,1.5298236832310366,1.940094331058837,-999.0,0.25,8.222352041716462
9.767059,149105.36,149105.36,0.0,2.0720747,2.602887213230133,2.379560232162476,190985.44,2.610780243073599,0.24500996,0.16477929,1,6.550441742139765e-05,1.4715155064625283e-05,1.0835268530351634,3.2521843941743285,-999.0,0.3333333333333333,1.182954815023569
7.6050196,112306.836,112306.836,0.0,1.3994321,2.861176945269108,1.9149028062820437,111826.98,1.679847739636898,0.24675614,0.08586044,1,6.771644308277212e-05,1.3268915402835646e-05,80.62554457516264,1.939974086988396,-999.0,0.5,1.1854007626348642
11.310999,189902.55,189902.55,0.0,2.274547,2.699688196182251,2.584583044052124,261458.16,2.716451470051901,0.2208157,0.002708645,1,5.9562124278397425e-05,8.598393132291437e-06,2.3031162106607885,3.2254324680767623,-999.0,0.5,0.6603441514221535
7.3077383,153035.77,153035.77,0.0,2.0963998,2.565112173557281,2.4184682369232178,197218.33,2.672880295907156,0.22677976,0.0989888,1,4.7751831819958404e-05,1.5930776316288358e-05,2.1471324209137053,3.1049297087720027,-999.0,0.3333333333333333,1.2090068662879907
10.594712,146665.75,146665.75,0.0,2.1654143,2.8735824863063257,2.674431085586548,256207.27,2.433424472808838,0.26248834,0.0478945,1,7.223712674805719e-05,6.421094476837796e-06,0.6082635153263853,1.9645723442080347,-999.0,0.3333333333333333,0.40891422940743993
8.9508295,104184.75,104184.75,0.0,1.8138924,2.404001921415329,2.404001951217652,154119.56,2.551482979451315,0.20195317,0.074757695,1,8.591304431497922e-05,1.0417126105332604e-05,1115.2590818223655,1.6946001564785578,-999.0,1.0,-999.0
9.148756,102573.76,102573.76,0.0,1.5360664,2.2166359424591064,2.216636180877685,122340.64,2.4610232750522063,0.1822055,0.106711805,1,8.91919751125848e-05,1.4067431953721526e-05,1.2024348343447613,1.4693577131879048,-999.0,1.0,-999.0
9.784109,173543.36,173543.36,0.0,2.348361,3.055708114300863,2.6535964012146,267988.72,2.2624766270266936,0.2585066,0.07107376,1,5.63784682060394e-05,9.111266144366372e-06,0.8321917050126734,3.2761601249755907,-999.0,1.0,-999.0
8.483677,170872.6,170872.6,0.0,2.0390038,2.6593421141253875,2.355855226516724,203602.86,2.5212543308734894,0.26599962,0.11036196,1,4.9649139461255205e-05,1.57894887257761e-05,1.2603244201089803,3.1560544127852332,-999.0,0.3333333333333333,0.9291684947945227
10.315576,139959.73,139959.73,0.0,1.9094822,2.2366438508033752,2.303963184356689,143450.53,2.8144308964358733,0.265743,0.09657934,1,7.370387860027784e-05,1.128049972162547e-05,7.3980677578668645,2.534975931864012,-999.0,0.5,3.5308070895555375
11.12717,221565.06,221565.06,0.0,2.4084687,2.572782580052511,2.572782516479492,290711.1,2.9772788882255554,0.2902507,0.09994028,1,5.022077555140151e-05,1.2112583557143595e-05,2.6093079546475137,6.085918002950784,-999.0,1.0,-999.0
8.459649,104808.52,104808.52,0.0,1.7072564,3.0358133653747013,2.0592262744903564,110814.3,1.6014771163463593,0.16688745,0.108038,1,8.071527291972729e-05,1.9940088011560464e-05,0.9319419564182936,2.8411510976063483,-999.0,0.25,0.4310407797429114
8.004692,120537.375,120537.375,0.0,1.6459506,2.322857026253836,2.2369840145111084,148914.64,2.464686155319214,0.23323627,0.085660964,1,6.640838233165142e-05,1.1611394493644502e-05,0.8961786048112244,1.6919514190193787,-999.0,0.3333333333333333,0.49653961204058134
8.039378,110609.56,110609.56,0.0,1.7970505,2.116808835660116,2.373199224472046,153501.73,2.8218343257904053,0.2663844,0.08804581,1,7.268248445884947e-05,1.1344453279882807e-05,8.52785614830201,1.7356628870249775,-999.0,0.5,0.988303449374385
10.128644,130712.195,130712.195,0.0,1.7596714,2.2272186875343323,2.2272191047668457,140737.84,2.674045566712515,0.28631398,0.11341982,1,7.748813230509681e-05,1.2965786142841992e-05,2.561530524734651,2.1388217279919615,-999.0,1.0,-999.0
8.592313,122854.22,122854.22,0.0,2.3212948,2.5772828499423426,2.779679298400879,230591.14,2.8856045305728912,0.3437916,0.12583612,1,6.993909354039035e-05,6.424367781178838e-06,0.7892547075688974,2.1815744309817293,-999.0,0.5,1.6657491942413103
9.324113,137214.69,137214.69,0.0,2.0725648,2.524696379899978,2.366513967514038,161843.66,2.689461201429367,0.21192327,0.11927606,1,6.795273561065148e-05,1.4986956102755966e-05,2.9627599151501114,3.401946102244633,-999.0,0.25,2.1498037161704913
8.75474,104018.83,104018.83,0.0,1.939886,2.5474581122398376,2.539097309112549,170319.39,2.5340202490436,0.27579793,0.12667634,1,8.416495320849426e-05,9.118810994586892e-06,1.7981190595765393,1.6688604516598218,-999.0,0.5,43.78027942611977
7.4307427,101308.27,101308.27,0.0,1.4910386,2.352043211460113,2.166444063186645,104813.03,2.2805882135974334,0.17306577,0.10973459,1,7.334783811281294e-05,1.5131474201729243e-05,6.320324672550298,1.4805925470947154,-999.0,0.5,22.289853378044295
8.813918,112853.484,112853.484,0.0,2.0892708,2.6237024108516143,2.6237025260925293,178003.19,2.607161104679108,0.27051976,0.12406612,1,7.810053866722525e-05,8.62630828208839e-06,1.1889232302758825,1.8711467136575668,-999.0,1.0,-999.0
8.301909,165774.67,165774.67,0.0,1.9640422,2.080262988805771,2.3375260829925537,217984.9,3.0253719389438625,0.30818844,0.11407742,1,5.007948114452447e-05,9.655632821002236e-06,1.0016082121937446,2.6774916134962865,-999.0,0.25,2.2225262327777804
11.177941,179703.4,179703.4,0.0,2.0128288,2.4359081089496613,2.44778060913086,239990.5,2.718513194714682,0.2851321,0.11365238,1,6.220216824318062e-05,9.920804204198723e-06,1.7017463525279204,2.2991051050384383,-999.0,1.0,-999.0
10.389431,202639.58,202639.58,0.0,2.3762164,2.348406970500946,2.6078410148620605,274885.7,3.1137830764055265,0.3367785,0.17272998,1,5.127049307243352e-05,1.1523743059249555e-05,1.4020604090906623,4.3173303765778135,-999.0,0.3333333333333333,2.2146242325316474
10.705479,147909.67,147909.67,0.0,1.8970717,2.3000332415103912,2.300033569335937,189342.77,2.7386311630355284,0.28079006,0.121234655,1,7.237848737646802e-05,1.2926480127217246e-05,0.614013457210139,2.4816267025926213,-999.0,1.0,-999.0
8.950431,107314.984,107314.984,0.0,1.7128568,2.108551576733589,2.2721962928771973,139377.02,2.745897833500998,0.27809706,0.121683806,1,8.340336435827283e-05,1.1710361538675928e-05,0.9317883412965517,1.787823265550303,-999.0,0.5,2.2973461933037815
8.465409,122777.28,132334.31,9557.031,2.2368512,2.6395860354052947,2.6395859718322754,197536.48,2.7388579845428467,0.2683518,0.114951685,1,6.894931652955751e-05,1.0125424647652942e-05,0.9407629775900851,2.4830243874788334,4.1535725023116415e-05,1.0,-999.0
9.273869,103911.03,103911.03,0.0,1.5520947,2.1127627531634734,2.112762689590454,108535.375,2.5809246301651,0.27638397,0.11220357,1,8.924815834194058e-05,1.938155023717203e-05,2.494067424169813,1.7835867481540322,4.541565346295245e-05,1.0,-999.0
10.622949,140252.2,140252.2,0.0,1.6946766,2.0827718377113342,2.082772016525269,159044.4,2.7534976045237944,0.20413804,0.089797035,1,7.574175605898071e-05,1.6545195152893155e-05,1.0270922279520274,2.5766877648147273,-999.0,1.0,-999.0
8.241152,170017.31,170017.31,0.0,1.3655488,1.881276905536652,1.687180757522583,151322.86,2.6258646885501307,0.19750944,0.11536821,1,4.8472427792442034e-05,1.961287864770614e-05,1.693753827142632,3.1091462707820834,3.509114376293301e-05,1.0,-999.0
7.411607,105313.125,105313.125,0.0,1.892458,2.11851042509079,2.438720941543579,149101.75,2.9155402819262908,0.31702945,0.11408167,1,7.037685468523704e-05,9.905881741107304e-06,5.329208667936582,1.8306201179909332,-999.0,0.5,0.8840041950875527
9.121533,112557.12,112557.12,0.0,1.6382403,2.0409712235080164,2.02609920501709,111357.13,2.7388617992401123,0.17096262,0.06122217,1,8.10391487971967e-05,1.859483896897345e-05,8.638225252434857,2.5782587979432288,-999.0,0.5,13.563374429039083
9.124313,132431.47,132431.47,0.0,2.1738396,2.68049493432045,2.584591865539551,168318.55,2.6349373757839203,0.27597353,0.13039568,1,6.889837696093393e-05,1.2503651066111304e-05,1.3332097892261985,2.434558355439783,-999.0,0.5,1.0964198923702946
8.759685,105298.52,105298.52,0.0,1.9038484,2.523848001156942,2.4941294193267822,175498.92,2.5215930938720703,0.2826822,0.018802496,1,8.31890523207146e-05,9.114961817880694e-06,2.063933221027847,1.6941087135865225,-999.0,0.5,15.953671522345045
8.891706,101136.58,101136.58,0.0,1.3718915,1.8689430356025696,1.8689429759979248,93251.63,2.644541203975677,0.25020838,0.11416189,1,8.791780740021768e-05,1.6528004968979413e-05,1.064539517995668,2.0118638118722303,-999.0,1.0,-999.0
9.362228,147311.67,147311.67,0.0,1.7732594,1.173191860318184,2.176731586456299,171361.03,2.5415253788232803,0.16286203,0.17406447,1,6.355387821335557e-05,1.4539661944136002e-05,0.6323801130619757,2.4784874286005523,-999.0,0.5,0.610474309999299
9.4039,161983.56,161983.56,0.0,1.9475831,2.5225531607866287,2.2723541259765625,194917.78,2.566622559224264,0.15007624,0.05123183,1,5.8054660320440826e-05,1.5553844805447452e-05,1.3533229966522848,3.0790956014115536,-999.0,0.3333333333333333,2.7628622865013597
11.111553,142370.06,142370.06,0.0,1.6963058,2.4104456305503845,2.2850654125213623,167525.69,2.427452806626455,0.24902545,0.047470648,1,7.804697741226818e-05,1.1898753034479493e-05,3.004821957988863,1.6984859301938053,-999.0,0.3333333333333333,4.893142630486011
8.157885,130186.68,130186.68,0.0,1.48014,1.9120352566242216,1.9172767400741575,141540.17,2.709697786961691,0.14100929,0.088045545,1,6.266297464775105e-05,1.756323158543467e-05,2.699208322199099,2.287615273252106,-999.0,1.0,-999.0
8.36944,119618.734,119618.734,0.0,1.9757484,3.003320574760437,2.433111906051636,156199.86,2.114020172749655,0.13715285,0.115814365,1,6.99676371691038e-05,1.1218245354244142e-05,21.833623986174775,2.186443197159915,-999.0,0.5,2.3690094569944957
8.655446,107843.44,107843.44,0.0,1.6267477,2.283943995833397,2.1066298484802246,130596.21,2.4843964020358484,0.26513594,0.11617819,1,8.025936938849063e-05,1.4672204034721126e-05,9.55178168906257,2.0838448274127455,-999.0,0.3333333333333333,2.1185151063322545
9.045071,127910.34,127910.34,0.0,1.9804796,2.5135586857795715,2.519381046295166,170405.42,2.608513597642081,0.30216092,0.108842716,1,7.071414640741729e-05,1.1861193200452385e-05,1.439788615994554,1.855627266276043,-999.0,0.3333333333333333,0.42173661395634354
