sample,step_idx,step,events,weighted,elapsed_s
Zjets,20,3.1>dphi_phterm_jetterm>1.8,45,2.98555779457,73.286751
Zjets,21,met_noJVT>90GeV,45,2.98555779457,73.306344
Zgamma,0,loaded,4341141,310120.1875,16.795074
Zgamma,1,n_ph==1,3423357,249515.859375,17.001244
Zgamma,2,n_mu_baseline==0,3423357,249515.859375,17.158093
Zgamma,3,n_el_baseline==0,3423357,249515.859375,17.322453
Zgamma,4,n_tau_baseline==0,3233457,239841.484375,17.467184
Zgamma,5,trigger==1,2358497,109967.375,17.601478
Zgamma,6,ph_pt>50GeV,2356368,109793.59375,18.166856
Zgamma,7,MET>100GeV,1789816,54244.46875,18.598501
Zgamma,8,n_jet_central<=3,1639302,51087.4335938,19.001117
Zgamma,9,mT>80GeV,1637543,51015.9023438,19.595731
Zgamma,10,VertexBDTScore>0.1,636216,15452.5957031,19.759974
Zgamma,11,met_tst_sig>7,597527,14213.9707031,19.899145
Zgamma,12,ph_eta<1.75,481060,11097.8398438,20.055491
Zgamma,13,dphi_met_phterm>1.35,53008,1434.59558105,20.123922
Zgamma,14,dmet>-20GeV,52107,1416.28222656,20.146305
Zgamma,15,dphi_jj_central<2.5,45417,1258.73046875,20.187154
Zgamma,16,dphi_met_jetterm<0.75,38719,1103.24182129,20.217843
Zgamma,17,balance>0.90,33668,974.703979492,20.297812
Zgamma,18,jetterm>80GeV,33663,974.370910645,20.313661
Zgamma,19,3.1>dphi_phterm_jetterm>1.8,29485,912.415039062,20.340881
Zgamma,20,met_noJVT>90GeV,29469,910.851074219,20.360787
Wgamma,0,loaded,1772654,567686.5625,8.340634
Wgamma,1,n_ph==1,1308982,427789.75,8.436782
Wgamma,2,n_mu_baseline==0,1308982,427789.75,8.494579
Wgamma,3,n_el_baseline==0,1308982,427789.75,8.555848
Wgamma,4,n_tau_baseline==0,1109250,395396.4375,8.635322
Wgamma,5,trigger==1,521828,97547.65625,8.666855
Wgamma,6,ph_pt>50GeV,520958,97216.2578125,8.817434
Wgamma,7,MET>100GeV,342184,40247.3164062,8.910007
Wgamma,8,n_jet_central<=3,282073,35614.7070312,8.972887
Wgamma,9,mT>80GeV,278201,35146.9921875,9.127378
Wgamma,10,VertexBDTScore>0.1,150346,14461.9160156,9.168168
Wgamma,11,met_tst_sig>7,130382,12351.1640625,9.205742
Wgamma,12,ph_eta<1.75,104914,9615.95703125,9.272416
Wgamma,13,dphi_met_phterm>1.35,29859,2707.78686523,9.328865
Wgamma,14,dmet>-20GeV,28912,2625.64257812,9.346176
Wgamma,15,dphi_jj_central<2.5,24381,2344.96069336,9.370609
Wgamma,16,dphi_met_jetterm<0.75,21006,2093.43823242,9.414303
Wgamma,17,balance>0.90,17737,1799.81921387,9.451504
Wgamma,18,jetterm>80GeV,17737,1799.81921387,9.465094
Wgamma,19,3.1>dphi_phterm_jetterm>1.8,16676,1741.59521484,9.504417
Wgamma,20,met_noJVT>90GeV,16660,1739.39318848,9.523964
Wjets,0,loaded,3041984,3974293,18.266155
Wjets,1,n_ph==1,2230309,3093999.5,18.422777
Wjets,2,truth e->gamma,1962593,2811573.25,18.895331
Wjets,3,n_mu_baseline==0,1962593,2811573.25,19.293032
Wjets,4,n_el_baseline==0,1962593,2811573.25,19.667999
Wjets,5,n_tau_baseline==0,1937580,2779467,20.072253
Wjets,6,trigger==1,287662,273664.25,20.204186
Wjets,7,ph_pt>50GeV,286760,272168.78125,20.324310
Wjets,8,MET>100GeV,119227,50452.7617188,20.381453
Wjets,9,n_jet_central<=3,73933,46210.453125,20.414150
Wjets,10,mT>80GeV,56398,43051.8515625,20.504923
Wjets,11,VertexBDTScore>0.1,48111,18166.046875,20.524906
Wjets,12,met_tst_sig>7,32166,14647.8710938,20.541300
Wjets,13,ph_eta<1.75,18199,7279.95703125,20.579299
Wjets,14,dphi_met_phterm>1.35,15222,3187.35058594,20.614574
Wjets,15,dmet>-20GeV,14912,3123.42041016,20.639021
Wjets,16,dphi_jj_central<2.5,12545,2914.20239258,20.682077
Wjets,17,dphi_met_jetterm<0.75,12350,2871.83569336,20.710579
Wjets,18,balance>0.90,9127,2426.38330078,20.751110
Wjets,19,jetterm>80GeV,9127,2426.38330078,20.775901
Wjets,20,3.1>dphi_phterm_jetterm>1.8,9092,2411.77392578,20.802426
Wjets,21,met_noJVT>90GeV,9076,2400.21142578,20.814717
gammajet_direct,0,loaded,13721741,172729872,54.401179
gammajet_direct,1,n_ph==1,12921098,145885296,55.088519
gammajet_direct,2,n_mu_baseline==0,12921098,145885296,55.626209
gammajet_direct,3,n_el_baseline==0,12921098,145885296,56.175234
gammajet_direct,4,n_tau_baseline==0,12807272,143290624,56.701187
gammajet_direct,5,trigger==1,6956099,6367350,57.089684
gammajet_direct,6,ph_pt>50GeV,6955806,6345570.5,58.658318
gammajet_direct,7,MET>100GeV,1489230,947646.125,59.188596
gammajet_direct,8,n_jet_central<=3,1031214,905971.25,59.434458
gammajet_direct,9,mT>80GeV,945796,902750.5625,59.982655
gammajet_direct,10,VertexBDTScore>0.1,877581,52135.1289062,60.225714
gammajet_direct,11,met_tst_sig>7,61107,13516.234375,60.291207
gammajet_direct,12,ph_eta<1.75,57849,10582.9628906,60.388737
gammajet_direct,13,dphi_met_phterm>1.35,1256,268.92980957,60.409652
gammajet_direct,14,dmet>-20GeV,1067,194.271774292,60.419995
gammajet_direct,15,dphi_jj_central<2.5,957,187.06086731,60.444355
gammajet_direct,16,dphi_met_jetterm<0.75,301,86.0587768555,60.472107
gammajet_direct,17,balance>0.90,286,85.2857055664,60.541451
gammajet_direct,18,jetterm>80GeV,286,85.2857055664,60.558649
gammajet_direct,19,3.1>dphi_phterm_jetterm>1.8,175,85.0913467407,60.576050
gammajet_direct,20,met_noJVT>90GeV,174,85.0903091431,60.586106
data23,0,loaded,19779010,213169876.876,68.587184
data23,1,jet_faking_photon,3384689,36493235.1549,72.365675
data23,2,n_ph_baseline==1,3354286,36165772.7527,74.062062
data23,3,n_mu_baseline==0,3354286,36165772.7527,75.758749
data23,4,n_el_baseline==0,3354286,36165772.7527,77.413992
data23,5,n_tau_baseline==0,3294169,35519418.8962,79.084785
data23,6,trigger==1,719136,7733948.5806,79.646347
data23,7,ph_pt>50GeV,713598,7672785.44681,80.373663
data23,8,MET>100GeV,93925,1009484.23596,80.564258
data23,9,n_jet_central<=3,79778,857114.855923,80.754828
data23,10,mT>80GeV,79409,853096.1075,81.178515
data23,11,VertexBDTScore>0.1,17148,184316.088095,81.387981
data23,12,met_tst_sig>7,2753,29491.1671679,81.534456
data23,13,ph_eta<1.75,2161,22725.4758902,81.783814
data23,14,dphi_met_phterm>1.35,298,3139.14621131,81.913859
data23,15,dmet>-20GeV,275,2900.13583002,82.043542
data23,16,dphi_jj_central<2.5,241,2540.15329388,82.174850
data23,17,dphi_met_jetterm<0.75,222,2338.91724071,82.305095
data23,18,balance>0.90,132,1391.93945862,82.570562
data23,19,jetterm>80GeV,132,1391.93945862,82.694209
data23,20,3.1>dphi_phterm_jetterm>1.8,127,1339.0239643,82.841115
data23,21,met_noJVT>90GeV,126,1327.81216649,82.975006
