sample,step_idx,step,events,weighted,elapsed_s
gammajet_direct,15,dphi_jj_central<2.37,41,6.71546220779,56.681760
gammajet_direct,16,dphi_met_jetterm<0.73,40,6.54419612885,56.692530
gammajet_direct,17,balance>0.91,40,6.54419612885,56.732807
gammajet_direct,18,jetterm>92GeV,40,6.54419612885,56.741182
gammajet_direct,19,3.1>dphi_phterm_jetterm>1.6,16,6.53978729248,56.754560
gammajet_direct,20,metsigres<36000,15,6.53794288635,56.762752
gammajet_direct,21,met_noJVT>90GeV,15,6.53794288635,56.770441
data23,0,loaded,19779010,213169876.876,48.591037
data23,1,jet_faking_photon,3384689,36493235.1549,50.798886
data23,2,n_ph_baseline==1,3354286,36165772.7527,52.012485
data23,3,n_mu_baseline==0,3354286,36165772.7527,53.269352
data23,4,n_el_baseline==0,3354286,36165772.7527,54.473297
data23,5,n_tau_baseline==0,3294169,35519418.8962,55.674923
data23,6,trigger==1,719136,7733948.5806,56.057959
data23,7,ph_pt>50GeV,713598,7672785.44681,56.496499
data23,8,MET>100GeV,93925,1009484.23596,56.608121
data23,9,n_jet_central<=3,79778,857114.855923,56.697309
data23,10,140>mT>100GeV,2513,27254.3611138,56.863344
data23,11,VertexBDTScore>0.1,1231,13349.217037,56.923588
data23,12,20>met_tst_sig>7,244,2643.62666149,56.985727
data23,13,ph_eta<1.74,176,1860.89647812,57.088159
data23,14,dphi_met_phterm>1.23,137,1455.07131076,57.149657
data23,15,41.9GeV>dmet>-21.2GeV,126,1340.38614534,57.210571
data23,16,dphi_jj_central<2.37,107,1139.15009217,57.273541
data23,17,dphi_met_jetterm<0.73,105,1117.51237023,57.335391
data23,18,balance>0.91,66,698.327350344,57.461699
data23,19,jetterm>92GeV,64,677.475502086,57.519510
data23,20,3.1>dphi_phterm_jetterm>1.6,64,677.475502086,57.583244
data23,21,metsigres<36000,64,677.475502086,57.641309
data23,22,met_noJVT>90GeV,63,666.263704279,57.699269
