sample,step_idx,step,events,weighted,elapsed_s
Zjets,11,VertexBDTScore>0.1,383,16.8281364441,60.267786
Zjets,12,met_tst_sig>7,74,3.8582701683,60.276913
Zjets,13,ph_eta<1.75,42,2.95947122574,60.354629
Zjets,14,dphi_met_phterm>1.20,41,2.90816855431,60.365568
Zjets,15,dmet>-20GeV,39,2.00230240822,60.375949
Zjets,16,dphi_jj_central<2.35,29,1.48558330536,60.389888
Zjets,17,dphi_met_jetterm<0.85,29,1.48558330536,60.402801
Zgamma,0,loaded,4341141,310120.1875,21.479252
Zgamma,1,n_ph==1,3423357,249515.859375,21.684046
Zgamma,2,n_mu_baseline==0,3423357,249515.859375,21.819135
Zgamma,3,n_el_baseline==0,3423357,249515.859375,21.961692
Zgamma,4,n_tau_baseline==0,3233457,239841.484375,22.088476
Zgamma,5,trigger==1,2358497,109967.375,22.198121
Zgamma,6,ph_pt>50GeV,2356368,109793.59375,22.706937
Zgamma,7,MET>100GeV,1789816,54244.46875,23.051017
Zgamma,8,n_jet_central<=3,1639302,51087.4335938,23.341455
Zgamma,9,140>mT>100GeV,21357,1156.57519531,23.705893
Zgamma,10,VertexBDTScore>0.1,19491,1002.6987915,23.720841
Zgamma,11,met_tst_sig>7,16868,842.495605469,23.735240
Zgamma,12,ph_eta<1.75,13069,659.378234863,23.781758
Zgamma,13,dphi_met_phterm>1.20,12193,573.968444824,23.797479
Zgamma,14,dmet>-20GeV,12018,567.502929688,23.810526
Zgamma,15,dphi_jj_central<2.35,10500,508.01663208,23.828715
Zgamma,16,dphi_met_jetterm<0.85,10463,503.443054199,23.845280
Wgamma,0,loaded,1772654,567686.5625,11.743097
Wgamma,1,n_ph==1,1308982,427789.75,11.821933
Wgamma,2,n_mu_baseline==0,1308982,427789.75,11.877072
Wgamma,3,n_el_baseline==0,1308982,427789.75,11.930197
Wgamma,4,n_tau_baseline==0,1109250,395396.4375,11.978889
Wgamma,5,trigger==1,521828,97547.65625,12.011357
Wgamma,6,ph_pt>50GeV,520958,97216.2578125,12.123767
Wgamma,7,MET>100GeV,342184,40247.3164062,12.195486
Wgamma,8,n_jet_central<=3,282073,35614.7070312,12.257642
Wgamma,9,140>mT>100GeV,15265,2327.1953125,12.340117
Wgamma,10,VertexBDTScore>0.1,14042,1992.71435547,12.352910
Wgamma,11,met_tst_sig>7,11449,1593.36254883,12.365227
Wgamma,12,ph_eta<1.75,8818,1198.65820312,12.390789
Wgamma,13,dphi_met_phterm>1.20,8523,1117.96826172,12.404188
Wgamma,14,dmet>-20GeV,8268,1077.47192383,12.416035
Wgamma,15,dphi_jj_central<2.35,7033,980.012939453,12.434902
Wgamma,16,dphi_met_jetterm<0.85,7018,974.672180176,12.450190
Wjets,0,loaded,3041984,3974293,18.142991
Wjets,1,n_ph==1,2230309,3093999.5,18.266319
Wjets,2,truth e->gamma,1962593,2811573.25,18.662280
Wjets,3,n_mu_baseline==0,1962593,2811573.25,19.012839
Wjets,4,n_el_baseline==0,1962593,2811573.25,19.373894
Wjets,5,n_tau_baseline==0,1937580,2779467,19.719042
Wjets,6,trigger==1,287662,273664.25,19.826167
Wjets,7,ph_pt>50GeV,286760,272168.78125,19.932026
Wjets,8,MET>100GeV,119227,50452.7617188,19.971922
Wjets,9,n_jet_central<=3,73933,46210.453125,20.000222
Wjets,10,140>mT>100GeV,14272,3585.15087891,20.063762
Wjets,11,VertexBDTScore>0.1,13282,3077.47241211,20.077051
Wjets,12,met_tst_sig>7,7873,1910.40222168,20.088912
Wjets,13,ph_eta<1.75,4478,1050.92053223,20.114291
Wjets,14,dphi_met_phterm>1.20,4426,994.762390137,20.127219
Wjets,15,dmet>-20GeV,4308,971.629882812,20.138429
Wjets,16,dphi_jj_central<2.35,3512,906.845092773,20.154015
Wjets,17,dphi_met_jetterm<0.85,3508,904.073669434,20.168103
gammajet_direct,0,loaded,13721741,172729872,51.812158
gammajet_direct,1,n_ph==1,12921098,145885296,52.399007
gammajet_direct,2,n_mu_baseline==0,12921098,145885296,52.897499
gammajet_direct,3,n_el_baseline==0,12921098,145885296,53.391035
gammajet_direct,4,n_tau_baseline==0,12807272,143290624,53.880120
gammajet_direct,5,trigger==1,6956099,6367350,54.268873
gammajet_direct,6,ph_pt>50GeV,6955806,6345570.5,55.700029
gammajet_direct,7,MET>100GeV,1489230,947646.125,56.135001
gammajet_direct,8,n_jet_central<=3,1031214,905971.25,56.354221
gammajet_direct,9,140>mT>100GeV,27495,10478.9306641,56.667430
gammajet_direct,10,VertexBDTScore>0.1,27203,4023.63696289,56.682373
gammajet_direct,11,met_tst_sig>7,69,111.788818359,56.692792
gammajet_direct,12,ph_eta<1.75,61,42.3734664917,56.756024
gammajet_direct,13,dphi_met_phterm>1.20,61,42.3734664917,56.766948
gammajet_direct,14,dmet>-20GeV,57,9.49087619781,56.776999
gammajet_direct,15,dphi_jj_central<2.35,46,6.85289478302,56.790560
gammajet_direct,16,dphi_met_jetterm<0.85,45,6.68162870407,56.803097
